Table: Isothermal compressibility [L]
Temperature {K} 	Pressure {kPa} 	Isothermal compressibility {1/kPa} 	Uncertainty {1/kPa} 
182.33	200	1.09e-6	1.6e-7
182.33	400	1.09e-6	1.6e-7
182.33	600	1.09e-6	1.6e-7
182.33	800	1.08e-6	1.6e-7
182.33	1000	1.08e-6	1.5e-7
182.33	1200	1.08e-6	1.5e-7
182.33	1400	1.08e-6	1.5e-7
182.33	1600	1.07e-6	1.5e-7
182.33	1800	1.07e-6	1.5e-7
182.33	2000	1.07e-6	1.5e-7
182.33	2200	1.07e-6	1.5e-7
182.33	2400	1.07e-6	1.5e-7
182.33	2600	1.06e-6	1.5e-7
182.33	2800	1.06e-6	1.5e-7
182.33	3000	1.06e-6	1.5e-7
182.33	3200	1.06e-6	1.5e-7
182.33	3400	1.05e-6	1.5e-7
182.33	3600	1.05e-6	1.5e-7
182.33	3800	1.05e-6	1.5e-7
182.33	4000	1.05e-6	1.5e-7
182.33	4200	1.05e-6	1.5e-7
182.33	4400	1.04e-6	1.5e-7
182.33	4600	1.04e-6	1.5e-7
182.33	4800	1.04e-6	1.5e-7
182.33	5000	1.04e-6	1.5e-7
182.33	5200	1.03e-6	1.5e-7
182.33	5400	1.03e-6	1.5e-7
182.33	5600	1.03e-6	1.5e-7
182.33	5800	1.03e-6	1.5e-7
182.33	6000	1.03e-6	1.4e-7
182.33	6200	1.02e-6	1.4e-7
182.33	6400	1.02e-6	1.4e-7
182.33	6600	1.02e-6	1.4e-7
182.33	6800	1.02e-6	1.4e-7
182.33	7000	1.02e-6	1.4e-7
182.33	7200	1.01e-6	1.4e-7
182.33	7400	1.01e-6	1.4e-7
182.33	7600	1.01e-6	1.4e-7
182.33	7800	1.01e-6	1.4e-7
182.33	8000	1.00e-6	1.4e-7
182.33	8200	1.00e-6	1.4e-7
182.33	8400	1.00e-6	1.4e-7
182.33	8600	1.00e-6	1.4e-7
182.33	8800	1.00e-6	1.4e-7
182.33	9000	9.9e-7	1.4e-7
182.33	9200	9.9e-7	1.4e-7
182.33	9400	9.9e-7	1.4e-7
182.33	9600	9.9e-7	1.4e-7
182.33	9800	9.9e-7	1.4e-7
182.33	10000	9.9e-7	1.4e-7
183	200	1.10e-6	1.6e-7
183	400	1.10e-6	1.6e-7
183	600	1.10e-6	1.6e-7
183	800	1.10e-6	1.6e-7
183	1000	1.09e-6	1.6e-7
183	1200	1.09e-6	1.6e-7
183	1400	1.09e-6	1.5e-7
183	1600	1.09e-6	1.5e-7
183	1800	1.08e-6	1.5e-7
183	2000	1.08e-6	1.5e-7
183	2200	1.08e-6	1.5e-7
183	2400	1.08e-6	1.5e-7
183	2600	1.07e-6	1.5e-7
183	2800	1.07e-6	1.5e-7
183	3000	1.07e-6	1.5e-7
183	3200	1.07e-6	1.5e-7
183	3400	1.06e-6	1.5e-7
183	3600	1.06e-6	1.5e-7
183	3800	1.06e-6	1.5e-7
183	4000	1.06e-6	1.5e-7
183	4200	1.06e-6	1.5e-7
183	4400	1.05e-6	1.5e-7
183	4600	1.05e-6	1.5e-7
183	4800	1.05e-6	1.5e-7
183	5000	1.05e-6	1.5e-7
183	5200	1.04e-6	1.5e-7
183	5400	1.04e-6	1.5e-7
183	5600	1.04e-6	1.5e-7
183	5800	1.04e-6	1.5e-7
183	6000	1.04e-6	1.5e-7
183	6200	1.03e-6	1.5e-7
183	6400	1.03e-6	1.5e-7
183	6600	1.03e-6	1.4e-7
183	6800	1.03e-6	1.4e-7
183	7000	1.03e-6	1.4e-7
183	7200	1.02e-6	1.4e-7
183	7400	1.02e-6	1.4e-7
183	7600	1.02e-6	1.4e-7
183	7800	1.02e-6	1.4e-7
183	8000	1.01e-6	1.4e-7
183	8200	1.01e-6	1.4e-7
183	8400	1.01e-6	1.4e-7
183	8600	1.01e-6	1.4e-7
183	8800	1.01e-6	1.4e-7
183	9000	1.00e-6	1.4e-7
183	9200	1.00e-6	1.4e-7
183	9400	1.00e-6	1.4e-7
183	9600	1.00e-6	1.4e-7
183	9800	1.00e-6	1.4e-7
183	10000	9.9e-7	1.4e-7
184	200	1.12e-6	1.6e-7
184	400	1.12e-6	1.6e-7
184	600	1.12e-6	1.6e-7
184	800	1.11e-6	1.6e-7
184	1000	1.11e-6	1.6e-7
184	1200	1.11e-6	1.6e-7
184	1400	1.11e-6	1.6e-7
184	1600	1.10e-6	1.6e-7
184	1800	1.10e-6	1.6e-7
184	2000	1.10e-6	1.6e-7
184	2200	1.10e-6	1.5e-7
184	2400	1.09e-6	1.5e-7
184	2600	1.09e-6	1.5e-7
184	2800	1.09e-6	1.5e-7
184	3000	1.09e-6	1.5e-7
184	3200	1.08e-6	1.5e-7
184	3400	1.08e-6	1.5e-7
184	3600	1.08e-6	1.5e-7
184	3800	1.08e-6	1.5e-7
184	4000	1.07e-6	1.5e-7
184	4200	1.07e-6	1.5e-7
184	4400	1.07e-6	1.5e-7
184	4600	1.07e-6	1.5e-7
184	4800	1.06e-6	1.5e-7
184	5000	1.06e-6	1.5e-7
184	5200	1.06e-6	1.5e-7
184	5400	1.06e-6	1.5e-7
184	5600	1.06e-6	1.5e-7
184	5800	1.05e-6	1.5e-7
184	6000	1.05e-6	1.5e-7
184	6200	1.05e-6	1.5e-7
184	6400	1.05e-6	1.5e-7
184	6600	1.04e-6	1.5e-7
184	6800	1.04e-6	1.5e-7
184	7000	1.04e-6	1.5e-7
184	7200	1.04e-6	1.4e-7
184	7400	1.04e-6	1.4e-7
184	7600	1.03e-6	1.4e-7
184	7800	1.03e-6	1.4e-7
184	8000	1.03e-6	1.4e-7
184	8200	1.03e-6	1.4e-7
184	8400	1.02e-6	1.4e-7
184	8600	1.02e-6	1.4e-7
184	8800	1.02e-6	1.4e-7
184	9000	1.02e-6	1.4e-7
184	9200	1.02e-6	1.4e-7
184	9400	1.01e-6	1.4e-7
184	9600	1.01e-6	1.4e-7
184	9800	1.01e-6	1.4e-7
184	10000	1.01e-6	1.4e-7
185	200	1.14e-6	1.6e-7
185	400	1.14e-6	1.6e-7
185	600	1.13e-6	1.6e-7
185	800	1.13e-6	1.6e-7
185	1000	1.13e-6	1.6e-7
185	1200	1.12e-6	1.6e-7
185	1400	1.12e-6	1.6e-7
185	1600	1.12e-6	1.6e-7
185	1800	1.12e-6	1.6e-7
185	2000	1.11e-6	1.6e-7
185	2200	1.11e-6	1.6e-7
185	2400	1.11e-6	1.6e-7
185	2600	1.11e-6	1.6e-7
185	2800	1.10e-6	1.5e-7
185	3000	1.10e-6	1.5e-7
185	3200	1.10e-6	1.5e-7
185	3400	1.10e-6	1.5e-7
185	3600	1.09e-6	1.5e-7
185	3800	1.09e-6	1.5e-7
185	4000	1.09e-6	1.5e-7
185	4200	1.09e-6	1.5e-7
185	4400	1.09e-6	1.5e-7
185	4600	1.08e-6	1.5e-7
185	4800	1.08e-6	1.5e-7
185	5000	1.08e-6	1.5e-7
185	5200	1.08e-6	1.5e-7
185	5400	1.07e-6	1.5e-7
185	5600	1.07e-6	1.5e-7
185	5800	1.07e-6	1.5e-7
185	6000	1.07e-6	1.5e-7
185	6200	1.06e-6	1.5e-7
185	6400	1.06e-6	1.5e-7
185	6600	1.06e-6	1.5e-7
185	6800	1.06e-6	1.5e-7
185	7000	1.06e-6	1.5e-7
185	7200	1.05e-6	1.5e-7
185	7400	1.05e-6	1.5e-7
185	7600	1.05e-6	1.5e-7
185	7800	1.05e-6	1.4e-7
185	8000	1.04e-6	1.4e-7
185	8200	1.04e-6	1.4e-7
185	8400	1.04e-6	1.4e-7
185	8600	1.04e-6	1.4e-7
185	8800	1.04e-6	1.4e-7
185	9000	1.03e-6	1.4e-7
185	9200	1.03e-6	1.4e-7
185	9400	1.03e-6	1.4e-7
185	9600	1.03e-6	1.4e-7
185	9800	1.02e-6	1.4e-7
185	10000	1.02e-6	1.4e-7
186	200	1.16e-6	1.6e-7
186	400	1.15e-6	1.6e-7
186	600	1.15e-6	1.6e-7
186	800	1.15e-6	1.6e-7
186	1000	1.14e-6	1.6e-7
186	1200	1.14e-6	1.6e-7
186	1400	1.14e-6	1.6e-7
186	1600	1.14e-6	1.6e-7
186	1800	1.13e-6	1.6e-7
186	2000	1.13e-6	1.6e-7
186	2200	1.13e-6	1.6e-7
186	2400	1.13e-6	1.6e-7
186	2600	1.12e-6	1.6e-7
186	2800	1.12e-6	1.6e-7
186	3000	1.12e-6	1.6e-7
186	3200	1.12e-6	1.6e-7
186	3400	1.11e-6	1.5e-7
186	3600	1.11e-6	1.5e-7
186	3800	1.11e-6	1.5e-7
186	4000	1.11e-6	1.5e-7
186	4200	1.10e-6	1.5e-7
186	4400	1.10e-6	1.5e-7
186	4600	1.10e-6	1.5e-7
186	4800	1.10e-6	1.5e-7
186	5000	1.09e-6	1.5e-7
186	5200	1.09e-6	1.5e-7
186	5400	1.09e-6	1.5e-7
186	5600	1.09e-6	1.5e-7
186	5800	1.08e-6	1.5e-7
186	6000	1.08e-6	1.5e-7
186	6200	1.08e-6	1.5e-7
186	6400	1.08e-6	1.5e-7
186	6600	1.08e-6	1.5e-7
186	6800	1.07e-6	1.5e-7
186	7000	1.07e-6	1.5e-7
186	7200	1.07e-6	1.5e-7
186	7400	1.07e-6	1.5e-7
186	7600	1.06e-6	1.5e-7
186	7800	1.06e-6	1.5e-7
186	8000	1.06e-6	1.5e-7
186	8200	1.06e-6	1.5e-7
186	8400	1.05e-6	1.5e-7
186	8600	1.05e-6	1.4e-7
186	8800	1.05e-6	1.4e-7
186	9000	1.05e-6	1.4e-7
186	9200	1.05e-6	1.4e-7
186	9400	1.04e-6	1.4e-7
186	9600	1.04e-6	1.4e-7
186	9800	1.04e-6	1.4e-7
186	10000	1.04e-6	1.4e-7
187	200	1.17e-6	1.6e-7
187	400	1.17e-6	1.6e-7
187	600	1.17e-6	1.6e-7
187	800	1.17e-6	1.6e-7
187	1000	1.16e-6	1.6e-7
187	1200	1.16e-6	1.6e-7
187	1400	1.16e-6	1.6e-7
187	1600	1.15e-6	1.6e-7
187	1800	1.15e-6	1.6e-7
187	2000	1.15e-6	1.6e-7
187	2200	1.15e-6	1.6e-7
187	2400	1.14e-6	1.6e-7
187	2600	1.14e-6	1.6e-7
187	2800	1.14e-6	1.6e-7
187	3000	1.14e-6	1.6e-7
187	3200	1.13e-6	1.6e-7
187	3400	1.13e-6	1.6e-7
187	3600	1.13e-6	1.6e-7
187	3800	1.13e-6	1.6e-7
187	4000	1.12e-6	1.6e-7
187	4200	1.12e-6	1.5e-7
187	4400	1.12e-6	1.5e-7
187	4600	1.12e-6	1.5e-7
187	4800	1.11e-6	1.5e-7
187	5000	1.11e-6	1.5e-7
187	5200	1.11e-6	1.5e-7
187	5400	1.11e-6	1.5e-7
187	5600	1.10e-6	1.5e-7
187	5800	1.10e-6	1.5e-7
187	6000	1.10e-6	1.5e-7
187	6200	1.10e-6	1.5e-7
187	6400	1.09e-6	1.5e-7
187	6600	1.09e-6	1.5e-7
187	6800	1.09e-6	1.5e-7
187	7000	1.09e-6	1.5e-7
187	7200	1.08e-6	1.5e-7
187	7400	1.08e-6	1.5e-7
187	7600	1.08e-6	1.5e-7
187	7800	1.08e-6	1.5e-7
187	8000	1.07e-6	1.5e-7
187	8200	1.07e-6	1.5e-7
187	8400	1.07e-6	1.5e-7
187	8600	1.07e-6	1.5e-7
187	8800	1.07e-6	1.5e-7
187	9000	1.06e-6	1.5e-7
187	9200	1.06e-6	1.4e-7
187	9400	1.06e-6	1.4e-7
187	9600	1.06e-6	1.4e-7
187	9800	1.05e-6	1.4e-7
187	10000	1.05e-6	1.4e-7
188	200	1.19e-6	1.7e-7
188	400	1.19e-6	1.6e-7
188	600	1.19e-6	1.6e-7
188	800	1.18e-6	1.6e-7
188	1000	1.18e-6	1.6e-7
188	1200	1.18e-6	1.6e-7
188	1400	1.18e-6	1.6e-7
188	1600	1.17e-6	1.6e-7
188	1800	1.17e-6	1.6e-7
188	2000	1.17e-6	1.6e-7
188	2200	1.16e-6	1.6e-7
188	2400	1.16e-6	1.6e-7
188	2600	1.16e-6	1.6e-7
188	2800	1.16e-6	1.6e-7
188	3000	1.15e-6	1.6e-7
188	3200	1.15e-6	1.6e-7
188	3400	1.15e-6	1.6e-7
188	3600	1.15e-6	1.6e-7
188	3800	1.14e-6	1.6e-7
188	4000	1.14e-6	1.6e-7
188	4200	1.14e-6	1.6e-7
188	4400	1.14e-6	1.6e-7
188	4600	1.13e-6	1.6e-7
188	4800	1.13e-6	1.5e-7
188	5000	1.13e-6	1.5e-7
188	5200	1.12e-6	1.5e-7
188	5400	1.12e-6	1.5e-7
188	5600	1.12e-6	1.5e-7
188	5800	1.12e-6	1.5e-7
188	6000	1.11e-6	1.5e-7
188	6200	1.11e-6	1.5e-7
188	6400	1.11e-6	1.5e-7
188	6600	1.11e-6	1.5e-7
188	6800	1.10e-6	1.5e-7
188	7000	1.10e-6	1.5e-7
188	7200	1.10e-6	1.5e-7
188	7400	1.10e-6	1.5e-7
188	7600	1.10e-6	1.5e-7
188	7800	1.09e-6	1.5e-7
188	8000	1.09e-6	1.5e-7
188	8200	1.09e-6	1.5e-7
188	8400	1.09e-6	1.5e-7
188	8600	1.08e-6	1.5e-7
188	8800	1.08e-6	1.5e-7
188	9000	1.08e-6	1.5e-7
188	9200	1.08e-6	1.5e-7
188	9400	1.07e-6	1.5e-7
188	9600	1.07e-6	1.5e-7
188	9800	1.07e-6	1.4e-7
188	10000	1.07e-6	1.4e-7
189	200	1.21e-6	1.7e-7
189	400	1.21e-6	1.7e-7
189	600	1.21e-6	1.7e-7
189	800	1.20e-6	1.7e-7
189	1000	1.20e-6	1.6e-7
189	1200	1.20e-6	1.6e-7
189	1400	1.19e-6	1.6e-7
189	1600	1.19e-6	1.6e-7
189	1800	1.19e-6	1.6e-7
189	2000	1.19e-6	1.6e-7
189	2200	1.18e-6	1.6e-7
189	2400	1.18e-6	1.6e-7
189	2600	1.18e-6	1.6e-7
189	2800	1.17e-6	1.6e-7
189	3000	1.17e-6	1.6e-7
189	3200	1.17e-6	1.6e-7
189	3400	1.17e-6	1.6e-7
189	3600	1.16e-6	1.6e-7
189	3800	1.16e-6	1.6e-7
189	4000	1.16e-6	1.6e-7
189	4200	1.16e-6	1.6e-7
189	4400	1.15e-6	1.6e-7
189	4600	1.15e-6	1.6e-7
189	4800	1.15e-6	1.6e-7
189	5000	1.14e-6	1.6e-7
189	5200	1.14e-6	1.6e-7
189	5400	1.14e-6	1.5e-7
189	5600	1.14e-6	1.5e-7
189	5800	1.13e-6	1.5e-7
189	6000	1.13e-6	1.5e-7
189	6200	1.13e-6	1.5e-7
189	6400	1.13e-6	1.5e-7
189	6600	1.12e-6	1.5e-7
189	6800	1.12e-6	1.5e-7
189	7000	1.12e-6	1.5e-7
189	7200	1.12e-6	1.5e-7
189	7400	1.11e-6	1.5e-7
189	7600	1.11e-6	1.5e-7
189	7800	1.11e-6	1.5e-7
189	8000	1.11e-6	1.5e-7
189	8200	1.10e-6	1.5e-7
189	8400	1.10e-6	1.5e-7
189	8600	1.10e-6	1.5e-7
189	8800	1.10e-6	1.5e-7
189	9000	1.09e-6	1.5e-7
189	9200	1.09e-6	1.5e-7
189	9400	1.09e-6	1.5e-7
189	9600	1.09e-6	1.5e-7
189	9800	1.08e-6	1.5e-7
189	10000	1.08e-6	1.5e-7
190	200	1.23e-6	1.7e-7
190	400	1.23e-6	1.7e-7
190	600	1.23e-6	1.7e-7
190	800	1.22e-6	1.7e-7
190	1000	1.22e-6	1.7e-7
190	1200	1.22e-6	1.7e-7
190	1400	1.21e-6	1.7e-7
190	1600	1.21e-6	1.6e-7
190	1800	1.21e-6	1.6e-7
190	2000	1.20e-6	1.6e-7
190	2200	1.20e-6	1.6e-7
190	2400	1.20e-6	1.6e-7
190	2600	1.20e-6	1.6e-7
190	2800	1.19e-6	1.6e-7
190	3000	1.19e-6	1.6e-7
190	3200	1.19e-6	1.6e-7
190	3400	1.18e-6	1.6e-7
190	3600	1.18e-6	1.6e-7
190	3800	1.18e-6	1.6e-7
190	4000	1.18e-6	1.6e-7
190	4200	1.17e-6	1.6e-7
190	4400	1.17e-6	1.6e-7
190	4600	1.17e-6	1.6e-7
190	4800	1.16e-6	1.6e-7
190	5000	1.16e-6	1.6e-7
190	5200	1.16e-6	1.6e-7
190	5400	1.16e-6	1.6e-7
190	5600	1.15e-6	1.6e-7
190	5800	1.15e-6	1.6e-7
190	6000	1.15e-6	1.6e-7
190	6200	1.15e-6	1.5e-7
190	6400	1.14e-6	1.5e-7
190	6600	1.14e-6	1.5e-7
190	6800	1.14e-6	1.5e-7
190	7000	1.14e-6	1.5e-7
190	7200	1.13e-6	1.5e-7
190	7400	1.13e-6	1.5e-7
190	7600	1.13e-6	1.5e-7
190	7800	1.13e-6	1.5e-7
190	8000	1.12e-6	1.5e-7
190	8200	1.12e-6	1.5e-7
190	8400	1.12e-6	1.5e-7
190	8600	1.12e-6	1.5e-7
190	8800	1.11e-6	1.5e-7
190	9000	1.11e-6	1.5e-7
190	9200	1.11e-6	1.5e-7
190	9400	1.11e-6	1.5e-7
190	9600	1.10e-6	1.5e-7
190	9800	1.10e-6	1.5e-7
190	10000	1.10e-6	1.5e-7
191	200	1.25e-6	1.7e-7
191	400	1.25e-6	1.7e-7
191	600	1.25e-6	1.7e-7
191	800	1.24e-6	1.7e-7
191	1000	1.24e-6	1.7e-7
191	1200	1.24e-6	1.7e-7
191	1400	1.23e-6	1.7e-7
191	1600	1.23e-6	1.7e-7
191	1800	1.23e-6	1.7e-7
191	2000	1.22e-6	1.7e-7
191	2200	1.22e-6	1.7e-7
191	2400	1.22e-6	1.6e-7
191	2600	1.21e-6	1.6e-7
191	2800	1.21e-6	1.6e-7
191	3000	1.21e-6	1.6e-7
191	3200	1.21e-6	1.6e-7
191	3400	1.20e-6	1.6e-7
191	3600	1.20e-6	1.6e-7
191	3800	1.20e-6	1.6e-7
191	4000	1.19e-6	1.6e-7
191	4200	1.19e-6	1.6e-7
191	4400	1.19e-6	1.6e-7
191	4600	1.19e-6	1.6e-7
191	4800	1.18e-6	1.6e-7
191	5000	1.18e-6	1.6e-7
191	5200	1.18e-6	1.6e-7
191	5400	1.17e-6	1.6e-7
191	5600	1.17e-6	1.6e-7
191	5800	1.17e-6	1.6e-7
191	6000	1.17e-6	1.6e-7
191	6200	1.16e-6	1.6e-7
191	6400	1.16e-6	1.6e-7
191	6600	1.16e-6	1.6e-7
191	6800	1.16e-6	1.5e-7
191	7000	1.15e-6	1.5e-7
191	7200	1.15e-6	1.5e-7
191	7400	1.15e-6	1.5e-7
191	7600	1.14e-6	1.5e-7
191	7800	1.14e-6	1.5e-7
191	8000	1.14e-6	1.5e-7
191	8200	1.14e-6	1.5e-7
191	8400	1.13e-6	1.5e-7
191	8600	1.13e-6	1.5e-7
191	8800	1.13e-6	1.5e-7
191	9000	1.13e-6	1.5e-7
191	9200	1.12e-6	1.5e-7
191	9400	1.12e-6	1.5e-7
191	9600	1.12e-6	1.5e-7
191	9800	1.12e-6	1.5e-7
191	10000	1.11e-6	1.5e-7
192	200	1.27e-6	1.7e-7
192	400	1.27e-6	1.7e-7
192	600	1.27e-6	1.7e-7
192	800	1.26e-6	1.7e-7
192	1000	1.26e-6	1.7e-7
192	1200	1.26e-6	1.7e-7
192	1400	1.25e-6	1.7e-7
192	1600	1.25e-6	1.7e-7
192	1800	1.25e-6	1.7e-7
192	2000	1.24e-6	1.7e-7
192	2200	1.24e-6	1.7e-7
192	2400	1.24e-6	1.7e-7
192	2600	1.23e-6	1.7e-7
192	2800	1.23e-6	1.7e-7
192	3000	1.23e-6	1.6e-7
192	3200	1.22e-6	1.6e-7
192	3400	1.22e-6	1.6e-7
192	3600	1.22e-6	1.6e-7
192	3800	1.22e-6	1.6e-7
192	4000	1.21e-6	1.6e-7
192	4200	1.21e-6	1.6e-7
192	4400	1.21e-6	1.6e-7
192	4600	1.20e-6	1.6e-7
192	4800	1.20e-6	1.6e-7
192	5000	1.20e-6	1.6e-7
192	5200	1.20e-6	1.6e-7
192	5400	1.19e-6	1.6e-7
192	5600	1.19e-6	1.6e-7
192	5800	1.19e-6	1.6e-7
192	6000	1.18e-6	1.6e-7
192	6200	1.18e-6	1.6e-7
192	6400	1.18e-6	1.6e-7
192	6600	1.18e-6	1.6e-7
192	6800	1.17e-6	1.6e-7
192	7000	1.17e-6	1.6e-7
192	7200	1.17e-6	1.6e-7
192	7400	1.16e-6	1.5e-7
192	7600	1.16e-6	1.5e-7
192	7800	1.16e-6	1.5e-7
192	8000	1.16e-6	1.5e-7
192	8200	1.15e-6	1.5e-7
192	8400	1.15e-6	1.5e-7
192	8600	1.15e-6	1.5e-7
192	8800	1.15e-6	1.5e-7
192	9000	1.14e-6	1.5e-7
192	9200	1.14e-6	1.5e-7
192	9400	1.14e-6	1.5e-7
192	9600	1.14e-6	1.5e-7
192	9800	1.13e-6	1.5e-7
192	10000	1.13e-6	1.5e-7
193	200	1.29e-6	1.7e-7
193	400	1.29e-6	1.7e-7
193	600	1.29e-6	1.7e-7
193	800	1.28e-6	1.7e-7
193	1000	1.28e-6	1.7e-7
193	1200	1.28e-6	1.7e-7
193	1400	1.27e-6	1.7e-7
193	1600	1.27e-6	1.7e-7
193	1800	1.27e-6	1.7e-7
193	2000	1.26e-6	1.7e-7
193	2200	1.26e-6	1.7e-7
193	2400	1.26e-6	1.7e-7
193	2600	1.25e-6	1.7e-7
193	2800	1.25e-6	1.7e-7
193	3000	1.25e-6	1.7e-7
193	3200	1.24e-6	1.7e-7
193	3400	1.24e-6	1.7e-7
193	3600	1.24e-6	1.6e-7
193	3800	1.23e-6	1.6e-7
193	4000	1.23e-6	1.6e-7
193	4200	1.23e-6	1.6e-7
193	4400	1.23e-6	1.6e-7
193	4600	1.22e-6	1.6e-7
193	4800	1.22e-6	1.6e-7
193	5000	1.22e-6	1.6e-7
193	5200	1.21e-6	1.6e-7
193	5400	1.21e-6	1.6e-7
193	5600	1.21e-6	1.6e-7
193	5800	1.20e-6	1.6e-7
193	6000	1.20e-6	1.6e-7
193	6200	1.20e-6	1.6e-7
193	6400	1.20e-6	1.6e-7
193	6600	1.19e-6	1.6e-7
193	6800	1.19e-6	1.6e-7
193	7000	1.19e-6	1.6e-7
193	7200	1.18e-6	1.6e-7
193	7400	1.18e-6	1.6e-7
193	7600	1.18e-6	1.6e-7
193	7800	1.18e-6	1.6e-7
193	8000	1.17e-6	1.5e-7
193	8200	1.17e-6	1.5e-7
193	8400	1.17e-6	1.5e-7
193	8600	1.17e-6	1.5e-7
193	8800	1.16e-6	1.5e-7
193	9000	1.16e-6	1.5e-7
193	9200	1.16e-6	1.5e-7
193	9400	1.15e-6	1.5e-7
193	9600	1.15e-6	1.5e-7
193	9800	1.15e-6	1.5e-7
193	10000	1.15e-6	1.5e-7
194	200	1.31e-6	1.8e-7
194	400	1.31e-6	1.7e-7
194	600	1.31e-6	1.7e-7
194	800	1.30e-6	1.7e-7
194	1000	1.30e-6	1.7e-7
194	1200	1.30e-6	1.7e-7
194	1400	1.29e-6	1.7e-7
194	1600	1.29e-6	1.7e-7
194	1800	1.29e-6	1.7e-7
194	2000	1.28e-6	1.7e-7
194	2200	1.28e-6	1.7e-7
194	2400	1.28e-6	1.7e-7
194	2600	1.27e-6	1.7e-7
194	2800	1.27e-6	1.7e-7
194	3000	1.27e-6	1.7e-7
194	3200	1.26e-6	1.7e-7
194	3400	1.26e-6	1.7e-7
194	3600	1.26e-6	1.7e-7
194	3800	1.25e-6	1.7e-7
194	4000	1.25e-6	1.7e-7
194	4200	1.25e-6	1.6e-7
194	4400	1.24e-6	1.6e-7
194	4600	1.24e-6	1.6e-7
194	4800	1.24e-6	1.6e-7
194	5000	1.24e-6	1.6e-7
194	5200	1.23e-6	1.6e-7
194	5400	1.23e-6	1.6e-7
194	5600	1.23e-6	1.6e-7
194	5800	1.22e-6	1.6e-7
194	6000	1.22e-6	1.6e-7
194	6200	1.22e-6	1.6e-7
194	6400	1.21e-6	1.6e-7
194	6600	1.21e-6	1.6e-7
194	6800	1.21e-6	1.6e-7
194	7000	1.21e-6	1.6e-7
194	7200	1.20e-6	1.6e-7
194	7400	1.20e-6	1.6e-7
194	7600	1.20e-6	1.6e-7
194	7800	1.19e-6	1.6e-7
194	8000	1.19e-6	1.6e-7
194	8200	1.19e-6	1.6e-7
194	8400	1.19e-6	1.6e-7
194	8600	1.18e-6	1.6e-7
194	8800	1.18e-6	1.5e-7
194	9000	1.18e-6	1.5e-7
194	9200	1.17e-6	1.5e-7
194	9400	1.17e-6	1.5e-7
194	9600	1.17e-6	1.5e-7
194	9800	1.17e-6	1.5e-7
194	10000	1.16e-6	1.5e-7
195	200	1.34e-6	1.8e-7
195	400	1.33e-6	1.8e-7
195	600	1.33e-6	1.8e-7
195	800	1.33e-6	1.8e-7
195	1000	1.32e-6	1.7e-7
195	1200	1.32e-6	1.7e-7
195	1400	1.31e-6	1.7e-7
195	1600	1.31e-6	1.7e-7
195	1800	1.31e-6	1.7e-7
195	2000	1.30e-6	1.7e-7
195	2200	1.30e-6	1.7e-7
195	2400	1.30e-6	1.7e-7
195	2600	1.29e-6	1.7e-7
195	2800	1.29e-6	1.7e-7
195	3000	1.29e-6	1.7e-7
195	3200	1.28e-6	1.7e-7
195	3400	1.28e-6	1.7e-7
195	3600	1.28e-6	1.7e-7
195	3800	1.27e-6	1.7e-7
195	4000	1.27e-6	1.7e-7
195	4200	1.27e-6	1.7e-7
195	4400	1.26e-6	1.7e-7
195	4600	1.26e-6	1.7e-7
195	4800	1.26e-6	1.6e-7
195	5000	1.25e-6	1.6e-7
195	5200	1.25e-6	1.6e-7
195	5400	1.25e-6	1.6e-7
195	5600	1.25e-6	1.6e-7
195	5800	1.24e-6	1.6e-7
195	6000	1.24e-6	1.6e-7
195	6200	1.24e-6	1.6e-7
195	6400	1.23e-6	1.6e-7
195	6600	1.23e-6	1.6e-7
195	6800	1.23e-6	1.6e-7
195	7000	1.22e-6	1.6e-7
195	7200	1.22e-6	1.6e-7
195	7400	1.22e-6	1.6e-7
195	7600	1.22e-6	1.6e-7
195	7800	1.21e-6	1.6e-7
195	8000	1.21e-6	1.6e-7
195	8200	1.21e-6	1.6e-7
195	8400	1.20e-6	1.6e-7
195	8600	1.20e-6	1.6e-7
195	8800	1.20e-6	1.6e-7
195	9000	1.19e-6	1.6e-7
195	9200	1.19e-6	1.6e-7
195	9400	1.19e-6	1.5e-7
195	9600	1.19e-6	1.5e-7
195	9800	1.18e-6	1.5e-7
195	10000	1.18e-6	1.5e-7
196	200	1.36e-6	1.8e-7
196	400	1.35e-6	1.8e-7
196	600	1.35e-6	1.8e-7
196	800	1.35e-6	1.8e-7
196	1000	1.34e-6	1.8e-7
196	1200	1.34e-6	1.8e-7
196	1400	1.34e-6	1.8e-7
196	1600	1.33e-6	1.7e-7
196	1800	1.33e-6	1.7e-7
196	2000	1.33e-6	1.7e-7
196	2200	1.32e-6	1.7e-7
196	2400	1.32e-6	1.7e-7
196	2600	1.32e-6	1.7e-7
196	2800	1.31e-6	1.7e-7
196	3000	1.31e-6	1.7e-7
196	3200	1.30e-6	1.7e-7
196	3400	1.30e-6	1.7e-7
196	3600	1.30e-6	1.7e-7
196	3800	1.29e-6	1.7e-7
196	4000	1.29e-6	1.7e-7
196	4200	1.29e-6	1.7e-7
196	4400	1.28e-6	1.7e-7
196	4600	1.28e-6	1.7e-7
196	4800	1.28e-6	1.7e-7
196	5000	1.27e-6	1.7e-7
196	5200	1.27e-6	1.7e-7
196	5400	1.27e-6	1.7e-7
196	5600	1.26e-6	1.6e-7
196	5800	1.26e-6	1.6e-7
196	6000	1.26e-6	1.6e-7
196	6200	1.26e-6	1.6e-7
