Table: Thermal conductivity [L]
Temperature {K} 	Pressure {kPa} 	Thermal conductivity {W/m/K} 	Uncertainty {W/m/K} 
254	6400	0.13109	0.00084
254	6600	0.13130	0.00084
254	6800	0.13150	0.00083
254	7000	0.13171	0.00083
254	7200	0.13191	0.00083
254	7400	0.13212	0.00083
254	7600	0.13232	0.00082
254	7800	0.13252	0.00082
254	8000	0.13272	0.00082
255	2000	0.12510	0.00089
255	2200	0.12534	0.00089
255	2400	0.12558	0.00088
255	2600	0.12582	0.00088
255	2800	0.12605	0.00088
255	3000	0.12628	0.00087
255	3200	0.12651	0.00087
255	3400	0.12675	0.00087
255	3600	0.12697	0.00086
255	3800	0.12720	0.00086
255	4000	0.12743	0.00086
255	4200	0.12765	0.00085
255	4400	0.12788	0.00085
255	4600	0.12810	0.00085
255	4800	0.12832	0.00085
255	5000	0.12854	0.00084
255	5200	0.12876	0.00084
255	5400	0.12897	0.00084
255	5600	0.12919	0.00083
255	5800	0.12941	0.00083
255	6000	0.12962	0.00083
255	6200	0.12983	0.00083
255	6400	0.13004	0.00082
255	6600	0.13025	0.00082
255	6800	0.13046	0.00082
255	7000	0.13067	0.00082
255	7200	0.13088	0.00082
255	7400	0.13109	0.00081
255	7600	0.13129	0.00081
255	7800	0.13149	0.00081
255	8000	0.13170	0.00081
256	2000	0.12398	0.00088
256	2200	0.12422	0.00087
256	2400	0.12446	0.00087
256	2600	0.12470	0.00087
256	2800	0.12494	0.00086
256	3000	0.12518	0.00086
256	3200	0.12541	0.00086
256	3400	0.12565	0.00085
256	3600	0.12588	0.00085
256	3800	0.12611	0.00085
256	4000	0.12634	0.00084
256	4200	0.12657	0.00084
256	4400	0.12680	0.00084
256	4600	0.12702	0.00084
256	4800	0.12725	0.00083
256	5000	0.12747	0.00083
256	5200	0.12769	0.00083
256	5400	0.12791	0.00082
256	5600	0.12813	0.00082
256	5800	0.12835	0.00082
256	6000	0.12857	0.00082
256	6200	0.12878	0.00081
256	6400	0.12900	0.00081
256	6600	0.12921	0.00081
256	6800	0.12942	0.00081
256	7000	0.12963	0.00081
256	7200	0.12984	0.00080
256	7400	0.13005	0.00080
256	7600	0.13026	0.00080
256	7800	0.13047	0.00080
256	8000	0.13067	0.00079
257	2200	0.12309	0.00086
257	2400	0.12334	0.00086
257	2600	0.12358	0.00085
257	2800	0.12383	0.00085
257	3000	0.12407	0.00085
257	3200	0.12431	0.00084
257	3400	0.12455	0.00084
257	3600	0.12478	0.00084
257	3800	0.12502	0.00083
257	4000	0.12525	0.00083
257	4200	0.12548	0.00083
257	4400	0.12571	0.00083
257	4600	0.12594	0.00082
257	4800	0.12617	0.00082
257	5000	0.12640	0.00082
257	5200	0.12662	0.00081
257	5400	0.12685	0.00081
257	5600	0.12707	0.00081
257	5800	0.12729	0.00081
257	6000	0.12751	0.00080
257	6200	0.12773	0.00080
257	6400	0.12795	0.00080
257	6600	0.12816	0.00080
257	6800	0.12838	0.00080
257	7000	0.12859	0.00079
257	7200	0.12881	0.00079
257	7400	0.12902	0.00079
257	7600	0.12923	0.00079
257	7800	0.12944	0.00078
257	8000	0.12965	0.00078
258	2200	0.12196	0.00085
258	2400	0.12221	0.00085
258	2600	0.12246	0.00084
258	2800	0.12271	0.00084
258	3000	0.12296	0.00084
258	3200	0.12320	0.00083
258	3400	0.12344	0.00083
258	3600	0.12368	0.00083
258	3800	0.12392	0.00082
258	4000	0.12416	0.00082
258	4200	0.12440	0.00082
258	4400	0.12463	0.00081
258	4600	0.12486	0.00081
258	4800	0.12509	0.00081
258	5000	0.12532	0.00081
258	5200	0.12555	0.00080
258	5400	0.12578	0.00080
258	5600	0.12601	0.00080
258	5800	0.12623	0.00080
258	6000	0.12645	0.00079
258	6200	0.12668	0.00079
258	6400	0.12690	0.00079
258	6600	0.12712	0.00079
258	6800	0.12734	0.00078
258	7000	0.12755	0.00078
258	7200	0.12777	0.00078
258	7400	0.12798	0.00078
258	7600	0.12820	0.00077
258	7800	0.12841	0.00077
258	8000	0.12862	0.00077
259	2200	0.12083	0.00084
259	2400	0.12109	0.00083
259	2600	0.12134	0.00083
259	2800	0.12159	0.00083
259	3000	0.12184	0.00082
259	3200	0.12209	0.00082
259	3400	0.12234	0.00082
259	3600	0.12258	0.00081
259	3800	0.12282	0.00081
259	4000	0.12307	0.00081
259	4200	0.12330	0.00081
259	4400	0.12354	0.00080
259	4600	0.12378	0.00080
259	4800	0.12402	0.00080
259	5000	0.12425	0.00079
259	5200	0.12448	0.00079
259	5400	0.12471	0.00079
259	5600	0.12494	0.00079
259	5800	0.12517	0.00078
259	6000	0.12540	0.00078
259	6200	0.12562	0.00078
259	6400	0.12585	0.00078
259	6600	0.12607	0.00077
259	6800	0.12629	0.00077
259	7000	0.12651	0.00077
259	7200	0.12673	0.00077
259	7400	0.12695	0.00077
259	7600	0.12717	0.00076
259	7800	0.12738	0.00076
259	8000	0.12760	0.00076
260	2200	0.11969	0.00083
260	2400	0.11995	0.00082
260	2600	0.12021	0.00082
260	2800	0.12047	0.00082
260	3000	0.12072	0.00081
260	3200	0.12098	0.00081
260	3400	0.12123	0.00081
260	3600	0.12148	0.00080
260	3800	0.12172	0.00080
260	4000	0.12197	0.00080
260	4200	0.12221	0.00079
260	4400	0.12245	0.00079
260	4600	0.12270	0.00079
260	4800	0.12293	0.00079
260	5000	0.12317	0.00078
260	5200	0.12341	0.00078
260	5400	0.12364	0.00078
260	5600	0.12388	0.00078
260	5800	0.12411	0.00077
260	6000	0.12434	0.00077
260	6200	0.12457	0.00077
260	6400	0.12480	0.00077
260	6600	0.12502	0.00076
260	6800	0.12525	0.00076
260	7000	0.12547	0.00076
260	7200	0.12569	0.00076
260	7400	0.12591	0.00075
260	7600	0.12613	0.00075
260	7800	0.12635	0.00075
260	8000	0.12657	0.00075
261	2400	0.11882	0.00081
261	2600	0.11908	0.00081
261	2800	0.11934	0.00081
261	3000	0.11960	0.00080
261	3200	0.11986	0.00080
261	3400	0.12011	0.00080
261	3600	0.12037	0.00079
261	3800	0.12062	0.00079
261	4000	0.12087	0.00079
261	4200	0.12112	0.00078
261	4400	0.12136	0.00078
261	4600	0.12161	0.00078
261	4800	0.12185	0.00078
261	5000	0.12209	0.00077
261	5200	0.12233	0.00077
261	5400	0.12257	0.00077
261	5600	0.12281	0.00076
261	5800	0.12304	0.00076
261	6000	0.12328	0.00076
261	6200	0.12351	0.00076
261	6400	0.12374	0.00076
261	6600	0.12397	0.00075
261	6800	0.12420	0.00075
261	7000	0.12443	0.00075
261	7200	0.12465	0.00075
261	7400	0.12488	0.00074
261	7600	0.12510	0.00074
261	7800	0.12532	0.00074
261	8000	0.12554	0.00074
262	2400	0.11767	0.00080
262	2600	0.11794	0.00080
262	2800	0.11821	0.00080
262	3000	0.11847	0.00079
262	3200	0.11874	0.00079
262	3400	0.11900	0.00079
262	3600	0.11926	0.00078
262	3800	0.11951	0.00078
262	4000	0.11977	0.00078
262	4200	0.12002	0.00077
262	4400	0.12027	0.00077
262	4600	0.12052	0.00077
262	4800	0.12077	0.00077
262	5000	0.12101	0.00076
262	5200	0.12126	0.00076
262	5400	0.12150	0.00076
262	5600	0.12174	0.00075
262	5800	0.12198	0.00075
262	6000	0.12222	0.00075
262	6200	0.12245	0.00075
262	6400	0.12269	0.00075
262	6600	0.12292	0.00074
262	6800	0.12315	0.00074
262	7000	0.12338	0.00074
262	7200	0.12361	0.00074
262	7400	0.12384	0.00073
262	7600	0.12407	0.00073
262	7800	0.12429	0.00073
262	8000	0.12452	0.00073
263	2400	0.11653	0.00079
263	2600	0.11680	0.00079
263	2800	0.11707	0.00079
263	3000	0.11734	0.00078
263	3200	0.11761	0.00078
263	3400	0.11788	0.00078
263	3600	0.11814	0.00077
263	3800	0.11840	0.00077
263	4000	0.11866	0.00077
263	4200	0.11892	0.00076
263	4400	0.11917	0.00076
263	4600	0.11943	0.00076
263	4800	0.11968	0.00076
263	5000	0.11993	0.00075
263	5200	0.12018	0.00075
263	5400	0.12042	0.00075
263	5600	0.12067	0.00075
263	5800	0.12091	0.00074
263	6000	0.12115	0.00074
263	6200	0.12139	0.00074
263	6400	0.12163	0.00074
263	6600	0.12187	0.00073
263	6800	0.12211	0.00073
263	7000	0.12234	0.00073
263	7200	0.12257	0.00073
263	7400	0.12280	0.00072
263	7600	0.12303	0.00072
263	7800	0.12326	0.00072
263	8000	0.12349	0.00072
264	2600	0.11566	0.00078
264	2800	0.11594	0.00078
264	3000	0.11621	0.00077
264	3200	0.11648	0.00077
264	3400	0.11675	0.00077
264	3600	0.11702	0.00076
264	3800	0.11729	0.00076
264	4000	0.11755	0.00076
264	4200	0.11782	0.00075
264	4400	0.11808	0.00075
264	4600	0.11833	0.00075
264	4800	0.11859	0.00075
264	5000	0.11884	0.00074
264	5200	0.11910	0.00074
264	5400	0.11935	0.00074
264	5600	0.11960	0.00074
264	5800	0.11984	0.00073
264	6000	0.12009	0.00073
264	6200	0.12033	0.00073
264	6400	0.12058	0.00073
264	6600	0.12082	0.00072
264	6800	0.12106	0.00072
264	7000	0.12129	0.00072
264	7200	0.12153	0.00072
264	7400	0.12176	0.00072
264	7600	0.12200	0.00071
264	7800	0.12223	0.00071
264	8000	0.12246	0.00071
265	2600	0.11451	0.00077
265	2800	0.11479	0.00077
265	3000	0.11507	0.00076
265	3200	0.11535	0.00076
265	3400	0.11563	0.00076
265	3600	0.11590	0.00075
265	3800	0.11617	0.00075
265	4000	0.11644	0.00075
265	4200	0.11671	0.00075
265	4400	0.11697	0.00074
265	4600	0.11724	0.00074
265	4800	0.11750	0.00074
265	5000	0.11776	0.00073
265	5200	0.11801	0.00073
265	5400	0.11827	0.00073
265	5600	0.11852	0.00073
265	5800	0.11877	0.00072
265	6000	0.11902	0.00072
265	6200	0.11927	0.00072
265	6400	0.11952	0.00072
265	6600	0.11976	0.00072
265	6800	0.12000	0.00071
265	7000	0.12025	0.00071
265	7200	0.12049	0.00071
265	7400	0.12072	0.00071
265	7600	0.12096	0.00070
265	7800	0.12120	0.00070
265	8000	0.12143	0.00070
266	2600	0.11335	0.00076
266	2800	0.11364	0.00076
266	3000	0.11393	0.00075
266	3200	0.11421	0.00075
266	3400	0.11449	0.00075
266	3600	0.11477	0.00075
266	3800	0.11505	0.00074
266	4000	0.11533	0.00074
266	4200	0.11560	0.00074
266	4400	0.11587	0.00073
266	4600	0.11614	0.00073
266	4800	0.11640	0.00073
266	5000	0.11667	0.00073
266	5200	0.11693	0.00072
266	5400	0.11719	0.00072
266	5600	0.11744	0.00072
266	5800	0.11770	0.00072
266	6000	0.11795	0.00071
266	6200	0.11821	0.00071
266	6400	0.11846	0.00071
266	6600	0.11871	0.00071
266	6800	0.11895	0.00070
266	7000	0.11920	0.00070
266	7200	0.11944	0.00070
266	7400	0.11968	0.00070
266	7600	0.11992	0.00070
266	7800	0.12016	0.00069
266	8000	0.12040	0.00069
267	2800	0.11249	0.00075
267	3000	0.11278	0.00075
267	3200	0.11307	0.00074
267	3400	0.11336	0.00074
267	3600	0.11364	0.00074
267	3800	0.11393	0.00073
267	4000	0.11421	0.00073
267	4200	0.11448	0.00073
267	4400	0.11476	0.00073
267	4600	0.11503	0.00072
267	4800	0.11530	0.00072
267	5000	0.11557	0.00072
267	5200	0.11584	0.00072
267	5400	0.11610	0.00071
267	5600	0.11636	0.00071
267	5800	0.11662	0.00071
267	6000	0.11688	0.00071
267	6200	0.11714	0.00070
267	6400	0.11739	0.00070
267	6600	0.11765	0.00070
267	6800	0.11790	0.00070
267	7000	0.11815	0.00069
267	7200	0.11839	0.00069
267	7400	0.11864	0.00069
267	7600	0.11888	0.00069
267	7800	0.11913	0.00069
267	8000	0.11937	0.00068
268	2800	0.11133	0.00074
268	3000	0.11163	0.00074
268	3200	0.11192	0.00074
268	3400	0.11222	0.00073
268	3600	0.11251	0.00073
268	3800	0.11280	0.00073
268	4000	0.11308	0.00072
268	4200	0.11337	0.00072
268	4400	0.11365	0.00072
268	4600	0.11393	0.00072
268	4800	0.11420	0.00071
268	5000	0.11447	0.00071
268	5200	0.11475	0.00071
268	5400	0.11502	0.00071
268	5600	0.11528	0.00070
268	5800	0.11555	0.00070
268	6000	0.11581	0.00070
268	6200	0.11607	0.00070
268	6400	0.11633	0.00069
268	6600	0.11659	0.00069
268	6800	0.11684	0.00069
268	7000	0.11710	0.00069
268	7200	0.11735	0.00069
268	7400	0.11760	0.00068
268	7600	0.11785	0.00068
268	7800	0.11809	0.00068
268	8000	0.11834	0.00068
269	3000	0.11047	0.00073
269	3200	0.11077	0.00073
269	3400	0.11107	0.00072
269	3600	0.11137	0.00072
269	3800	0.11166	0.00072
269	4000	0.11195	0.00072
269	4200	0.11224	0.00071
269	4400	0.11253	0.00071
269	4600	0.11281	0.00071
269	4800	0.11310	0.00071
269	5000	0.11337	0.00070
269	5200	0.11365	0.00070
269	5400	0.11393	0.00070
269	5600	0.11420	0.00070
269	5800	0.11447	0.00069
269	6000	0.11474	0.00069
269	6200	0.11500	0.00069
269	6400	0.11526	0.00069
269	6600	0.11553	0.00068
269	6800	0.11579	0.00068
269	7000	0.11604	0.00068
269	7200	0.11630	0.00068
269	7400	0.11655	0.00068
269	7600	0.11680	0.00067
269	7800	0.11705	0.00067
269	8000	0.11730	0.00067
270	3000	0.10930	0.00072
270	3200	0.10961	0.00072
270	3400	0.10992	0.00072
270	3600	0.11022	0.00071
270	3800	0.11052	0.00071
270	4000	0.11082	0.00071
270	4200	0.11112	0.00071
270	4400	0.11141	0.00070
270	4600	0.11170	0.00070
270	4800	0.11199	0.00070
270	5000	0.11227	0.00070
270	5200	0.11255	0.00069
270	5400	0.11283	0.00069
270	5600	0.11311	0.00069
270	5800	0.11339	0.00069
270	6000	0.11366	0.00068
270	6200	0.11393	0.00068
270	6400	0.11420	0.00068
270	6600	0.11446	0.00068
270	6800	0.11473	0.00068
270	7000	0.11499	0.00067
270	7200	0.11525	0.00067
270	7400	0.11551	0.00067
270	7600	0.11576	0.00067
270	7800	0.11602	0.00067
270	8000	0.11627	0.00066
271	3000	0.10813	0.00072
271	3200	0.10845	0.00071
271	3400	0.10876	0.00071
271	3600	0.10907	0.00071
271	3800	0.10938	0.00070
271	4000	0.10968	0.00070
271	4200	0.10999	0.00070
271	4400	0.11029	0.00070
271	4600	0.11058	0.00069
271	4800	0.11087	0.00069
271	5000	0.11116	0.00069
271	5200	0.11145	0.00069
271	5400	0.11174	0.00068
271	5600	0.11202	0.00068
271	5800	0.11230	0.00068
271	6000	0.11258	0.00068
271	6200	0.11285	0.00068
271	6400	0.11313	0.00067
271	6600	0.11340	0.00067
271	6800	0.11367	0.00067
271	7000	0.11393	0.00067
271	7200	0.11420	0.00067
271	7400	0.11446	0.00066
271	7600	0.11472	0.00066
271	7800	0.11498	0.00066
271	8000	0.11523	0.00066
272	3200	0.10727	0.00071
272	3400	0.10760	0.00070
272	3600	0.10791	0.00070
272	3800	0.10823	0.00070
272	4000	0.10854	0.00070
272	4200	0.10885	0.00069
272	4400	0.10916	0.00069
272	4600	0.10946	0.00069
272	4800	0.10976	0.00069
272	5000	0.11005	0.00068
272	5200	0.11035	0.00068
272	5400	0.11064	0.00068
272	5600	0.11093	0.00068
272	5800	0.11121	0.00067
272	6000	0.11149	0.00067
272	6200	0.11177	0.00067
272	6400	0.11205	0.00067
272	6600	0.11233	0.00067
272	6800	0.11260	0.00066
272	7000	0.11287	0.00066
272	7200	0.11314	0.00066
272	7400	0.11341	0.00066
272	7600	0.11367	0.00066
272	7800	0.11394	0.00065
272	8000	0.11420	0.00065
273	3200	0.10609	0.00070
273	3400	0.10642	0.00070
273	3600	0.10675	0.00069
273	3800	0.10707	0.00069
273	4000	0.10739	0.00069
273	4200	0.10771	0.00069
273	4400	0.10802	0.00068
273	4600	0.10833	0.00068
273	4800	0.10864	0.00068
273	5000	0.10894	0.00068
273	5200	0.10924	0.00067
273	5400	0.10953	0.00067
273	5600	0.10983	0.00067
273	5800	0.11012	0.00067
273	6000	0.11041	0.00067
273	6200	0.11069	0.00066
273	6400	0.11098	0.00066
273	6600	0.11126	0.00066
273	6800	0.11154	0.00066
273	7000	0.11181	0.00066
273	7200	0.11209	0.00065
273	7400	0.11236	0.00065
273	7600	0.11263	0.00065
273	7800	0.11289	0.00065
273	8000	0.11316	0.00065
274	3200	0.10491	0.00069
274	3400	0.10525	0.00069
274	3600	0.10558	0.00069
274	3800	0.10591	0.00069
274	4000	0.10624	0.00068
274	4200	0.10656	0.00068
274	4400	0.10688	0.00068
274	4600	0.10720	0.00068
274	4800	0.10751	0.00067
274	5000	0.10782	0.00067
274	5200	0.10812	0.00067
274	5400	0.10843	0.00067
274	5600	0.10873	0.00066
274	5800	0.10902	0.00066
274	6000	0.10932	0.00066
274	6200	0.10961	0.00066
274	6400	0.10990	0.00066
274	6600	0.11019	0.00065
274	6800	0.11047	0.00065
274	7000	0.11075	0.00065
274	7200	0.11103	0.00065
274	7400	0.11131	0.00065
274	7600	0.11158	0.00064
274	7800	0.11185	0.00064
274	8000	0.11212	0.00064
275	3400	0.10406	0.00068
275	3600	0.10440	0.00068
275	3800	0.10474	0.00068
275	4000	0.10508	0.00068
275	4200	0.10541	0.00067
275	4400	0.10573	0.00067
275	4600	0.10606	0.00067
275	4800	0.10638	0.00067
275	5000	0.10669	0.00067
275	5200	0.10701	0.00066
275	5400	0.10732	0.00066
275	5600	0.10762	0.00066
275	5800	0.10793	0.00066
275	6000	0.10823	0.00066
275	6200	0.10852	0.00065
275	6400	0.10882	0.00065
275	6600	0.10911	0.00065
275	6800	0.10940	0.00065
275	7000	0.10968	0.00065
275	7200	0.10997	0.00064
275	7400	0.11025	0.00064
275	7600	0.11053	0.00064
275	7800	0.11081	0.00064
275	8000	0.11108	0.00064
276	3400	0.10286	0.00068
276	3600	0.10322	0.00068
276	3800	0.10356	0.00067
276	4000	0.10391	0.00067
276	4200	0.10425	0.00067
276	4400	0.10458	0.00067
276	4600	0.10491	0.00066
276	4800	0.10524	0.00066
276	5000	0.10556	0.00066
276	5200	0.10588	0.00066
276	5400	0.10620	0.00066
276	5600	0.10651	0.00065
276	5800	0.10682	0.00065
276	6000	0.10713	0.00065
276	6200	0.10743	0.00065
276	6400	0.10773	0.00065
276	6600	0.10803	0.00064
276	6800	0.10833	0.00064
276	7000	0.10862	0.00064
276	7200	0.10891	0.00064
276	7400	0.10919	0.00064
276	7600	0.10948	0.00064
276	7800	0.10976	0.00063
276	8000	0.11004	0.00063
277	3600	0.10202	0.00067
277	3800	0.10238	0.00067
277	4000	0.10273	0.00067
277	4200	0.10308	0.00066
277	4400	0.10342	0.00066
277	4600	0.10376	0.00066
277	4800	0.10410	0.00066
277	5000	0.10443	0.00066
277	5200	0.10476	0.00065
277	5400	0.10508	0.00065
277	5600	0.10540	0.00065
277	5800	0.10572	0.00065
277	6000	0.10603	0.00065
277	6200	0.10634	0.00064
277	6400	0.10665	0.00064
277	6600	0.10695	0.00064
277	6800	0.10725	0.00064
277	7000	0.10755	0.00064
277	7200	0.10784	0.00063
277	7400	0.10813	0.00063
277	7600	0.10842	0.00063
277	7800	0.10871	0.00063
277	8000	0.10899	0.00063
278	3600	0.10082	0.00067
278	3800	0.10118	0.00066
278	4000	0.10155	0.00066
278	4200	0.10190	0.00066
278	4400	0.10226	0.00066
278	4600	0.10260	0.00065
278	4800	0.10295	0.00065
278	5000	0.10329	0.00065
278	5200	0.10362	0.00065
278	5400	0.10395	0.00065
278	5600	0.10428	0.00065
278	5800	0.10460	0.00064
278	6000	0.10492	0.00064
278	6200	0.10524	0.00064
278	6400	0.10555	0.00064
278	6600	0.10586	0.00064
278	6800	0.10617	0.00063
278	7000	0.10647	0.00063
278	7200	0.10677	0.00063
278	7400	0.10707	0.00063
278	7600	0.10737	0.00063
278	7800	0.10766	0.00063
278	8000	0.10795	0.00062
279	3800	0.09998	0.00066
279	4000	0.10035	0.00066
279	4200	0.10072	0.00065
279	4400	0.10108	0.00065
279	4600	0.10144	0.00065
279	4800	0.10179	0.00065
279	5000	0.10214	0.00065
279	5200	0.10248	0.00064
279	5400	0.10282	0.00064
279	5600	0.10316	0.00064
279	5800	0.10349	0.00064
279	6000	0.10382	0.00064
279	6200	0.10414	0.00064
279	6400	0.10446	0.00063
279	6600	0.10478	0.00063
279	6800	0.10509	0.00063
279	7000	0.10540	0.00063
279	7200	0.10570	0.00063
279	7400	0.10601	0.00063
279	7600	0.10631	0.00062
279	7800	0.10661	0.00062
279	8000	0.10690	0.00062
280	3800	0.09876	0.00065
280	4000	0.09915	0.00065
280	4200	0.09953	0.00065
280	4400	0.09990	0.00065
280	4600	0.10027	0.00065
280	4800	0.10063	0.00064
280	5000	0.10099	0.00064
280	5200	0.10134	0.00064
280	5400	0.10169	0.00064
280	5600	0.10203	0.00064
280	5800	0.10237	0.00064
280	6000	0.10270	0.00063
280	6200	0.10303	0.00063
280	6400	0.10336	0.00063
280	6600	0.10368	0.00063
280	6800	0.10400	0.00063
280	7000	0.10432	0.00063
280	7200	0.10463	0.00062
280	7400	0.10494	0.00062
280	7600	0.10525	0.00062
280	7800	0.10555	0.00062
280	8000	0.10585	0.00062
281	3800	0.09754	0.00065
281	4000	0.09793	0.00065
281	4200	0.09832	0.00065
281	4400	0.09871	0.00064
281	4600	0.09908	0.00064
281	4800	0.09946	0.00064
281	5000	0.09982	0.00064
281	5200	0.10019	0.00064
281	5400	0.10054	0.00063
281	5600	0.10089	0.00063
281	5800	0.10124	0.00063
281	6000	0.10158	0.00063
281	6200	0.10192	0.00063
281	6400	0.10226	0.00063
281	6600	0.10259	0.00062
281	6800	0.10291	0.00062
281	7000	0.10324	0.00062
281	7200	0.10356	0.00062
281	7400	0.10387	0.00062
281	7600	0.10418	0.00062
281	7800	0.10449	0.00062
281	8000	0.10480	0.00061
282	4000	0.09671	0.00064
282	4200	0.09711	0.00064
282	4400	0.09751	0.00064
282	4600	0.09789	0.00064
282	4800	0.09828	0.00064
282	5000	0.09865	0.00063
282	5200	0.09903	0.00063
282	5400	0.09939	0.00063
282	5600	0.09975	0.00063
282	5800	0.10011	0.00063
282	6000	0.10046	0.00063
282	6200	0.10081	0.00062
282	6400	0.10115	0.00062
282	6600	0.10149	0.00062
282	6800	0.10182	0.00062
282	7000	0.10215	0.00062
282	7200	0.10248	0.00062
282	7400	0.10280	0.00062
282	7600	0.10312	0.00061
282	7800	0.10343	0.00061
282	8000	0.10374	0.00061
283	4000	0.09547	0.00064
283	4200	0.09588	0.00064
283	4400	0.09629	0.00064
283	4600	0.09669	0.00063
283	4800	0.09709	0.00063
283	5000	0.09748	0.00063
283	5200	0.09786	0.00063
283	5400	0.09823	0.00063
283	5600	0.09860	0.00063
283	5800	0.09897	0.00062
283	6000	0.09933	0.00062
283	6200	0.09968	0.00062
283	6400	0.10003	0.00062
283	6600	0.10038	0.00062
283	6800	0.10072	0.00062
283	7000	0.10106	0.00062
283	7200	0.10139	0.00061
283	7400	0.10172	0.00061
283	7600	0.10205	0.00061
283	7800	0.10237	0.00061
283	8000	0.10269	0.00061
284	4200	0.09464	0.00063
284	4400	0.09507	0.00063
284	4600	0.09548	0.00063
284	4800	0.09589	0.00063
284	5000	0.09629	0.00063
284	5200	0.09668	0.00063
284	5400	0.09707	0.00062
284	5600	0.09745	0.00062
284	5800	0.09782	0.00062
284	6000	0.09819	0.00062
284	6200	0.09856	0.00062
284	6400	0.09892	0.00062
284	6600	0.09927	0.00062
284	6800	0.09962	0.00061
284	7000	0.09996	0.00061
284	7200	0.10031	0.00061
284	7400	0.10064	0.00061
284	7600	0.10097	0.00061
284	7800	0.10130	0.00061
284	8000	0.10163	0.00061
285	4200	0.09339	0.00063
285	4400	0.09383	0.00063
285	4600	0.09426	0.00063
285	4800	0.09468	0.00063
285	5000	0.09509	0.00062
285	5200	0.09549	0.00062
285	5400	0.09589	0.00062
285	5600	0.09628	0.00062
285	5800	0.09667	0.00062
285	6000	0.09705	0.00062
285	6200	0.09742	0.00062
285	6400	0.09779	0.00061
285	6600	0.09815	0.00061
285	6800	0.09851	0.00061
285	7000	0.09887	0.00061
285	7200	0.09921	0.00061
285	7400	0.09956	0.00061
285	7600	0.09990	0.00061
285	7800	0.10023	0.00061
285	8000	0.10057	0.00060
286	4400	0.09258	0.00063
286	4600	0.09302	0.00062
286	4800	0.09345	0.00062
286	5000	0.09388	0.00062
286	5200	0.09430	0.00062
286	5400	0.09471	0.00062
286	5600	0.09511	0.00062
286	5800	0.09551	0.00062
286	6000	0.09590	0.00061
286	6200	0.09628	0.00061
286	6400	0.09666	0.00061
286	6600	0.09703	0.00061
286	6800	0.09740	0.00061
286	7000	0.09776	0.00061
286	7200	0.09812	0.00061
286	7400	0.09847	0.00061
286	7600	0.09882	0.00060
286	7800	0.09916	0.00060
286	8000	0.09950	0.00060
287	4400	0.09131	0.00062
287	4600	0.09177	0.00062
287	4800	0.09222	0.00062
287	5000	0.09266	0.00062
287	5200	0.09309	0.00062
287	5400	0.09351	0.00062
287	5600	0.09393	0.00061
287	5800	0.09434	0.00061
287	6000	0.09474	0.00061
287	6200	0.09513	0.00061
287	6400	0.09552	0.00061
287	6600	0.09590	0.00061
287	6800	0.09628	0.00061
287	7000	0.09665	0.00061
287	7200	0.09702	0.00060
287	7400	0.09738	0.00060
287	7600	0.09773	0.00060
287	7800	0.09808	0.00060
287	8000	0.09843	0.00060
288	4600	0.09050	0.00062
288	4800	0.09097	0.00062
288	5000	0.09142	0.00062
288	5200	0.09187	0.00061
288	5400	0.09231	0.00061
288	5600	0.09274	0.00061
288	5800	0.09316	0.00061
288	6000	0.09357	0.00061
288	6200	0.09398	0.00061
288	6400	0.09438	0.00061
288	6600	0.09477	0.00061
288	6800	0.09516	0.00060
288	7000	0.09554	0.00060
288	7200	0.09591	0.00060
288	7400	0.09628	0.00060
288	7600	0.09665	0.00060
288	7800	0.09700	0.00060
288	8000	0.09736	0.00060
289	4600	0.08921	0.00062
289	4800	0.08970	0.00062
289	5000	0.09017	0.00061
289	5200	0.09064	0.00061
289	5400	0.09109	0.00061
289	5600	0.09153	0.00061
289	5800	0.09197	0.00061
289	6000	0.09239	0.00061
289	6200	0.09281	0.00061
289	6400	0.09322	0.00060
289	6600	0.09363	0.00060
289	6800	0.09403	0.00060
289	7000	0.09442	0.00060
289	7200	0.09480	0.00060
289	7400	0.09518	0.00060
289	7600	0.09555	0.00060
289	7800	0.09592	0.00060
289	8000	0.09628	0.00060
290	4800	0.08842	0.00062
290	5000	0.08891	0.00061
290	5200	0.08939	0.00061
290	5400	0.08986	0.00061
290	5600	0.09032	0.00061
290	5800	0.09077	0.00061
290	6000	0.09121	0.00060
290	6200	0.09164	0.00060
290	6400	0.09206	0.00060
290	6600	0.09248	0.00060
290	6800	0.09289	0.00060
290	7000	0.09329	0.00060
290	7200	0.09368	0.00060
290	7400	0.09407	0.00060
290	7600	0.09445	0.00060
290	7800	0.09483	0.00060
290	8000	0.09520	0.00059
291	5000	0.08763	0.00061
291	5200	0.08813	0.00061
291	5400	0.08861	0.00061
291	5600	0.08909	0.00061
291	5800	0.08955	0.00060
291	6000	0.09001	0.00060
291	6200	0.09046	0.00060
291	6400	0.09089	0.00060
291	6600	0.09132	0.00060
291	6800	0.09174	0.00060
291	7000	0.09215	0.00060
291	7200	0.09256	0.00060
291	7400	0.09296	0.00060
291	7600	0.09335	0.00059
291	7800	0.09374	0.00059
291	8000	0.09412	0.00059
292	5000	0.08633	0.00061
292	5200	0.08685	0.00061
292	5400	0.08735	0.00061
292	5600	0.08785	0.00060
292	5800	0.08833	0.00060
292	6000	0.08880	0.00060
292	6200	0.08926	0.00060
292	6400	0.08971	0.00060
292	6600	0.09015	0.00060
292	6800	0.09059	0.00060
